"CLAVE","CVE_GEOEST","INDICE","NOM_LOC","NOM_MUN","CAT_POLI","ORI_MODIF"
"1383","010020130","2","El Muerto","Asientos","Indefinida","Censo de 2000."
"1383","010020130","3","El Muerto","Asientos","Indefinida","Conteo de 2005."
"1383","010020130","4","El Muerto","Asientos","Indefinida","Censo de 2010."
"1384","010020131","1","Rancho los Pinos","Asientos","Indefinida","Conteo de 1995."
"1384","010020131","2","","","","Localidad de una vivienda."
"1384","010020131","3","Rancho los Pinos","Asientos","Indefinida","Censo de 2000."
"1384","010020131","4","Rancho los Pinos","Asientos","Indefinida","Conteo de 2005."
"1384","010020131","5","Los Pinos [Rancho]","Asientos","Indefinida","Censo de 2010."
"1384","010020131","6","","","","Localidad no habitada."
"1385","010020133","1","El Arrastradero","Asientos","Indefinida","Conteo de 1995."
"1385","010020133","2","","","","Localidad de una vivienda."
"1385","010020133","3","El Arrastradero","Asientos","Indefinida","Censo de 2000."
"1385","010020133","4","El Arrastradero","Asientos","Indefinida","Conteo de 2005."
"1385","010020133","5","","","","Localidad no habitada."
"1385","010020133","6","El Arrastradero","Asientos","Indefinida","Censo de 2010."
"1385","010020133","7","","","","Localidad no habitada."
"1386","010020136","1","La Cañada de San Juan","Asientos","Indefinida","Conteo de 1995."
"1386","010020136","2","","","","Localidad de una vivienda."
"1386","010020136","3","La Cañada de San Juan","Asientos","Indefinida","Censo de 2000."
"1386","010020136","4","La Cañada de San Juan","Asientos","Indefinida","Conteo de 2005."
"1386","010020136","5","La Cañada de San Juan","Asientos","Indefinida","Censo de 2010."
"1386","010020136","6","","","","Localidad no habitada."
"1387","010020137","1","El Cascarón (Soledad de Abajo)","Asientos","Indefinida","Censo de 2000."
"1387","010020137","2","El Cascarón (Soledad de Abajo)","Asientos","Indefinida","Conteo de 2005."
"1387","010020137","3","","","","Localidad no habitada."
"1387","010020137","4","El Cascarón (Soledad de Abajo)","Asientos","Indefinida","Censo de 2010."
"1387","010020137","5","","","","Localidad no habitada."
"1388","010020138","1","Colonia Juárez","Asientos","Indefinida","Conteo de 1995."
"1388","010020138","2","","","","Localidad de una vivienda."
"1388","010020138","3","Colonia Juárez","Asientos","Indefinida","Censo de 2000."
"1388","010020138","4","","","","Baja de la localidad."
"1389","010020141","1","La Florida","Asientos","Indefinida","Censo de 2010."
"1390","010020143","1","Los González Mota","Asientos","Indefinida","Conteo de 1995."
"1390","010020143","2","","","","Localidad de una vivienda."
"1390","010020143","3","Los González Mota","Asientos","Indefinida","Censo de 2000."
"1390","010020143","4","Los González Mota","Asientos","Indefinida","Conteo de 2005."
"1390","010020143","5","Los González Mota","Asientos","Indefinida","Censo de 2010."
"1391","010020146","1","Grupo I Solidaridad","Asientos","Indefinida","Conteo de 1995."
"1391","010020146","2","","","","Localidad de una vivienda."
"1391","010020146","3","Grupo I Solidaridad","Asientos","Indefinida","Censo de 2000."
"1391","010020146","4","Grupo I Solidaridad","Asientos","Indefinida","Conteo de 2005."
"1391","010020146","5","Grupo I Solidaridad (La Loma)","Asientos","Indefinida","Censo de 2010."
"1392","010020151","1","Las Joyas","Asientos","Indefinida","Conteo de 1995."
"1392","010020151","2","","","","Localidad de dos viviendas."
"1392","010020151","3","Las Joyas","Asientos","Indefinida","Censo de 2000."
"1392","010020151","4","Las Joyas","Asientos","Indefinida","Conteo de 2005."
"1392","010020151","5","Las Joyas","Asientos","Indefinida","Censo de 2010."
"1392","010020151","6","","","","Localidad no habitada."
"1393","010020152","1","Las Lagunitas","Asientos","Indefinida","Conteo de 1995."
"1393","010020152","2","","","","Localidad de dos viviendas."
"1393","010020152","3","Las Lagunitas","Asientos","Indefinida","Censo de 2000."
"1393","010020152","4","Las Lagunitas","Asientos","Indefinida","Conteo de 2005."
"1393","010020152","5","Las Lagunitas","Asientos","Indefinida","Censo de 2010."
"1394","010020153","1","Limbo","Asientos","Rancho","Censo de 1910."
"1394","010020153","2","El Limbo","Asientos","Rancho","Censo de 1921."
"1394","010020153","3","El Limbo","Asientos","Rancho","Censo de 1930."
"1394","010020153","4","El Limbo","Asientos","Rancho","Censo de 1940."
"1394","010020153","5","El Limbo","Asientos","Rancho","Censo de 1960."
"1394","010020153","6","","","","Localidad no habitada."
"1394","010020153","7","El Limbo","Asientos","Rancho","Censo de 1970."
"1394","010020153","8","","","","Baja de la localidad."
"1394","010020153","9","El Limbo","Asientos","Indefinida","Conteo de 1995."
"1394","010020153","10","","","","Localidad de dos viviendas."
"1394","010020153","11","","","","Localidad Rehabilitada."
"1394","010020153","12","El Limbo","Asientos","Indefinida","Censo de 2000."
"1394","010020153","13","El Limbo","Asientos","Indefinida","Conteo de 2005."
"1394","010020153","14","El Limbo","Asientos","Indefinida","Censo de 2010."
"1395","010020154","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1395","010020154","2","","","","Localidad de dos viviendas."
"1395","010020154","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1395","010020154","4","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 2005."
"1395","010020154","5","Ninguno","Asientos","Indefinida","Censo de 2010."
"1396","010020155","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1396","010020155","2","","","","Localidad de dos viviendas."
"1396","010020155","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1396","010020155","4","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 2005."
"1396","010020155","5","Ninguno","Asientos","Indefinida","Censo de 2010."
"1397","010020156","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1397","010020156","2","","","","Localidad de una vivienda."
"1397","010020156","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1397","010020156","4","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 2005."
"1397","010020156","5","Los Alemán","Asientos","Indefinida","Censo de 2010."
"1398","010020157","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1398","010020157","2","","","","Localidad de una vivienda."
"1398","010020157","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1398","010020157","4","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 2005."
"1398","010020157","5","","","","Localidad no habitada."
"1398","010020157","6","Ninguno","Asientos","Indefinida","Censo de 2010."
"1398","010020157","7","","","","Localidad no habitada."
"1399","010020158","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1399","010020158","2","","","","Localidad de una vivienda."
"1399","010020158","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1399","010020158","4","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 2005."
"1399","010020158","5","Ninguno","Asientos","Indefinida","Censo de 2010."
"1400","010020159","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1400","010020159","2","","","","Localidad de una vivienda."
"1400","010020159","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1400","010020159","4","Rancho el Girasol","Asientos","Indefinida","Conteo de 2005."
"1400","010020159","5","El Girasol [Rancho]","Asientos","Indefinida","Censo de 2010."
"1401","010020160","1","Rancho los Medina","Asientos","Indefinida","Censo de 2000."
"1401","010020160","2","Rancho los Medina","Asientos","Indefinida","Conteo de 2005."
"1401","010020160","3","Los Medina [Rancho]","Asientos","Indefinida","Censo de 2010."
"1401","010020160","4","","","","Localidad no habitada."
"1402","010020162","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1402","010020162","2","","","","Localidad de una vivienda."
"1402","010020162","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1402","010020162","4","","","","Localidad no habitada."
"1402","010020162","5","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 2005."
"1402","010020162","6","","","","Localidad no habitada."
"1402","010020162","7","Ninguno","Asientos","Indefinida","Censo de 2010."
"1402","010020162","8","","","","Localidad no habitada."
"1403","010020164","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1403","010020164","2","","","","Localidad de una vivienda."
"1403","010020164","3","Rancho el Carmen","Asientos","Indefinida","Censo de 2000."
"1403","010020164","4","","","","Localidad no habitada."
"1403","010020164","5","Rancho Cruz de Lobato","Asientos","Indefinida","Conteo de 2005."
"1403","010020164","6","","","","Cambio de nombre de la localidad."
"1403","010020164","7","Cruz de Lobato [Rancho]","Asientos","Indefinida","Censo de 2010."
"1404","010020165","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1404","010020165","2","","","","Localidad de una vivienda."
"1404","010020165","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1404","010020165","4","Rancho Mocho","Asientos","Indefinida","Conteo de 2005."
"1404","010020165","5","Rancho Mocho","Asientos","Indefinida","Censo de 2010."
"1405","010020166","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1405","010020166","2","","","","Localidad de una vivienda."
"1405","010020166","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1405","010020166","4","Rancho el Rosal","Asientos","Indefinida","Conteo de 2005."
"1405","010020166","5","El Rosal [Rancho]","Asientos","Indefinida","Censo de 2010."
"1406","010020167","1","Localidad Sin Nombre","Asientos","Indefinida","Conteo de 1995."
"1406","010020167","2","","","","Localidad de una vivienda."
"1406","010020167","3","Localidad Sin Nombre","Asientos","Indefinida","Censo de 2000."
"1406","010020167","4","Granja el Venadito","Asientos","Indefinida","Conteo de 2005."
"1406","010020167","5","","","","Localidad no habitada."
"1406","010020167","6","San Rafael","Asientos","Indefinida","Censo de 2010."
"1406","010020167","7","","","","Cambio de nombre de la localidad."
"1407","010020168","1","Rancho el Carmen","Asientos","Indefinida","Censo de 2000."
"1407","010020168","2","Rancho el Carmen","Asientos","Indefinida","Conteo de 2005."
"1407","010020168","3","","","","Localidad no habitada."
"1407","010020168","4","El Carmen [Rancho]","Asientos","Indefinida","Censo de 2010."
"1407","010020168","5","","","","Localidad no habitada."
"1408","010020171","1","Granja el Venadito","Asientos","Indefinida","Censo de 2000."
"1408","010020171","2","Granja el Venadito","Asientos","Indefinida","Conteo de 2005."
"1408","010020171","3","El Venadito [Rancho]","Asientos","Indefinida","Censo de 2010."
"1408","010020171","4","","","","Cambio de nombre de la localidad."
"1409","010020178","1","La Piedrera","Asientos","Indefinida","Conteo de 1995."
"1409","010020178","2","","","","Localidad de dos viviendas."
"1409","010020178","3","La Piedrera","Asientos","Indefinida","Censo de 2000."
"1409","010020178","4","La Piedrera","Asientos","Indefinida","Conteo de 2005."
"1409","010020178","5","La Piedrera","Asientos","Indefinida","Censo de 2010."
"1409","010020178","6","","","","Localidad no habitada."
"1410","010020180","1","El Plan","Asientos","Indefinida","Conteo de 1995."
"1410","010020180","2","El Plan","Asientos","Indefinida","Censo de 2000."
"1410","010020180","3","El Plan","Asientos","Indefinida","Conteo de 2005."
"1410","010020180","4","El Plan","Asientos","Indefinida","Censo de 2010."
"1411","010020181","1","Pozo 80","Asientos","Indefinida","Conteo de 2005."
"1411","010020181","2","Pozo 80","Asientos","Indefinida","Censo de 2010."
"1412","010020182","1","Pozo 81 Banjidal","Asientos","Indefinida","Conteo de 1995."
"1412","010020182","2","","","","Localidad de una vivienda."
"1412","010020182","3","Pozo 81 Banjidal","Asientos","Indefinida","Censo de 2000."
"1412","010020182","4","Pozo 81 Banjidal","Asientos","Indefinida","Conteo de 2005."
"1412","010020182","5","Pozo 81 Banjidal","Asientos","Indefinida","Censo de 2010."
"1413","010020183","1","Pozo Ave María","Asientos","Indefinida","Censo de 2010."
"1414","010020186","1","Pozo Francisco Guel Jiménez (Unidad Lechera)","Asientos","Indefinida","Conteo de 1995."
"1414","010020186","2","Pozo Francisco Guel Jiménez (Unidad Lechera)","Asientos","Indefinida","Censo de 2000."
"1414","010020186","3","Pozo Francisco Guel Jiménez (Unidad Lechera)","Asientos","Indefinida","Conteo de 2005."
"1414","010020186","4","","","","Localidad no habitada."
"1414","010020186","5","Pozo Francisco Guel Jiménez (Unidad Lechera)","Asientos","Indefinida","Censo de 2010."
"1414","010020186","6","","","","Localidad no habitada."
"1415","010020187","1","Sector Pozo la Congoja","Asientos","Indefinida","Conteo de 1995."
"1415","010020187","2","","","","Localidad de una vivienda."
"1415","010020187","3","Sector Pozo la Congoja","Asientos","Indefinida","Censo de 2000."
"1415","010020187","4","","","","Localidad no habitada."
"1415","010020187","5","Sector Pozo la Congoja","Asientos","Indefinida","Conteo de 2005."
"1415","010020187","6","","","","Localidad no habitada."
"1415","010020187","7","Sector Pozo la Congoja","Asientos","Indefinida","Censo de 2010."
"1415","010020187","8","","","","Localidad no habitada."
"1416","010020188","1","Rancho 4 Milpas","Asientos","Indefinida","Conteo de 1995."
"1416","010020188","2","","","","Localidad de una vivienda."
"1416","010020188","3","Rancho 4 Milpas","Asientos","Indefinida","Censo de 2000."
"1416","010020188","4","","","","Localidad no habitada."
"1416","010020188","5","Rancho 4 Milpas","Asientos","Indefinida","Conteo de 2005."
"1416","010020188","6","","","","Localidad no habitada."
"1416","010020188","7","4 Milpas [Rancho]","Asientos","Indefinida","Censo de 2010."
"1416","010020188","8","","","","Localidad no habitada."
"1417","010020189","1","Rancho Alvarado","Asientos","Indefinida","Conteo de 1995."
"1417","010020189","2","Rancho Alvarado","Asientos","Indefinida","Censo de 2000."
"1417","010020189","3","Rancho Alvarado","Asientos","Indefinida","Conteo de 2005."
"1417","010020189","4","Rancho Alvarado","Asientos","Indefinida","Censo de 2010."
"1418","010020191","1","Rancho de Fátima","Asientos","Indefinida","Conteo de 1995."
"1418","010020191","2","","","","Localidad de una vivienda."
"1418","010020191","3","Rancho de Fátima","Asientos","Indefinida","Censo de 2000."
"1418","010020191","4","Rancho de Fátima","Asientos","Indefinida","Conteo de 2005."
"1418","010020191","5","Rancho de Fátima","Asientos","Indefinida","Censo de 2010."
"1419","010020192","1","Rancho Don Everardo","Asientos","Indefinida","Conteo de 1995."
"1419","010020192","2","","","","Localidad de una vivienda."
"1419","010020192","3","Rancho Don Everardo","Asientos","Indefinida","Censo de 2000."
